company_num,Organization Name,Industry Groups,Industry_Index
4009,CosmoLex,Professional Services,31
4019,Alt Legal,Professional Services,31
4021,Indesign,Design,12
4024,Total Attorneys,Professional Services,31
4052,Cosynd,Media and Entertainment,25
4065,LeanLaw,Media and Entertainment,25
4066,LRWGreenberg,Design,12
4075,Online Visas,Information Technology,22
4077,California Medical Evaluators,Health Care,21
4078,Student Connect,Administrative Services,0
4092,Gadfly,Professional Services,31
4098,CourtScribes,Data and Analytics,11
4102,DOAR,Media and Entertainment,25
4105,Lightning Law,Information Technology,22
4109,Core 20/20,Information Technology,22
4118,Maryland Volunteer Lawyers Service,Other,29
4121,Motivating The Masses,Other,29
4122,WordRake,Professional Services,31
4124,PracticePanther,Professional Services,31
4125,Charles River Associates,Commerce and Shopping,6
4126,Morae Global,Other,29
4130,Smokeball,Professional Services,31
4136,Attorneys.org LLC,Commerce and Shopping,6
4139,MySycamore,Administrative Services,0
4141,Morrison & Foerster,Media and Entertainment,25
4145,Venio Systems,Professional Services,31
4151,United States Patent and Trademark Office (USPTO),Other,29
4156,Medallion Holding Company,Financial Services,16
4167,JurisOffice LLC,Professional Services,31
4168,Justia,Internet Services,23
4173,RPX Corporation,Financial Services,16
4177,Covington & Burling LLP,Media and Entertainment,25
4179,"Spierer, Woodward, Corbalis, & Goldberg",Community and Lifestyle,7
4187,K&L Gates LLP,Professional Services,31
4200,Zola Suite,Professional Services,31
4203,Dentons,Media and Entertainment,25
4204,Avasant,Information Technology,22
4205,Paul Hastings,Media and Entertainment,25
4231,Ontellus,Information Technology,22
4237,Dale Carnegie Training,Education,13
4240,Top Class Actions,Information Technology,22
4251,Breedlove & Associates,Administrative Services,0
4254,Quimbee,Education,13
4259,Veterans Legal Services,Other,29
4261,U.S. Legal Support,Other,29
4265,Praxis,Internet Services,23
4270,Canna Zoning,Other,29
4280,Center for Democracy and Technology,Other,29
4281,TrustPoint International,Professional Services,31
4286,Fios,Media and Entertainment,25
4288,Logic20/20,Information Technology,22
4297,Reed Smith,Media and Entertainment,25
4299,CASEpeer,Professional Services,31
4300,Quisitive,Information Technology,22
4307,The Los Angeles Police Department (LAPD),Government and Military,19
4316,FindLaw,Internet Services,23
4319,ProSearch Strategies,Commerce and Shopping,6
4320,Coparenter,Community and Lifestyle,7
4321,Lockstep Technology Group,Information Technology,22
4326,NextGen Reporting,Information Technology,22
4344,Unified Patents,Information Technology,22
4345,Simpson Thacher & Bartlett,Media and Entertainment,25
4351,Citizens Disability,Other,29
4354,Mayer Brown,Media and Entertainment,25
4361,SourceHOV,Commerce and Shopping,6
4367,Inventus Solutions,Other,29
4368,Sheppard Mullin Richter and Hampton,Media and Entertainment,25
4371,Foley & Lardner,Other,29
4373,Cobra Legal Solutions,Information Technology,22
4380,Pace Analytical,Data and Analytics,11
4382,Pangea3,Media and Entertainment,25
4383,divorce360,Media and Entertainment,25
4389,Reed Tech,Information Technology,22
4390,Propeller,Information Technology,22
4394,Prime Case Funding,Financial Services,16
4395,Hotshot,Education,13
4420,Kidder Mathews,Professional Services,31
4422,"WealthCounsel, LLC",Professional Services,31
4433,Bilr,Professional Services,31
4439,Littler Mendelson,Media and Entertainment,25
4445,Next Big Future,Information Technology,22
4450,Vogel Consulting,Financial Services,16
4451,Cornerstone Research,Financial Services,16
4454,Clutch Group,Data and Analytics,11
4469,AdvoLogix,Administrative Services,0
4478,Mintz Levin,Other,29
4488,Whitewood Tax Solutions,Information Technology,22
4497,Cadwalader Wickersham and Taft,Media and Entertainment,25
4504,"Wachtell, Lipton, Rosen & Katz",Media and Entertainment,25
4506,Via Licensing,Other,29
4507,Vinson & Elkins,Media and Entertainment,25
4515,"Bronstein, Gewirtz & Grossman",Financial Services,16
4517,Giving Docs,Community and Lifestyle,7
4518,Finnegan Henderson Farabow Garrett & Dunner,Media and Entertainment,25
4522,Lawtally,Commerce and Shopping,6
4524,Qualmet,Information Technology,22
4527,LegalPassage,Professional Services,31
4528,CYPRESS ENERGY PARTNERS,Energy,14
4529,"Weil, Gotshal & Manges LLP",Other,29
4530,Cozen O'Connor,Government and Military,19
4535,Sullivan & Cromwell LLP,Media and Entertainment,25
4551,Legal Track for corporate legal,Professional Services,31
4553,HMG Strategy,Information Technology,22
4557,Hausfeld LLP,Other,29
4566,Monticello Associates,Financial Services,16
4571,Pravati Capital,Financial Services,16
4577,KeaneUP,Information Technology,22
4587,AmSpa,Information Technology,22
4589,Robbins LLP,Financial Services,16
4591,"MyCompanyWorks, Inc.",Other,29
4594,Hoffco Brands,Hardware,20
4612,Ipsum Analytics,Data and Analytics,11
4613,JMJ Associates,Information Technology,22
4615,AFRCT,Professional Services,31
4628,CannonDesign,Design,12
4629,St. Onge,Professional Services,31
4633,"USALWS - Live, Work and Study in the USA",Other,29
4647,Hunton & Williams LLP,Media and Entertainment,25
4648,Schulte Roth & Zabel,Financial Services,16
4654,Strategy Meets Action,Information Technology,22
4661,Jury Box,Professional Services,31
4664,Pepper Hamilton,Other,29
4672,Bridgeway software,Professional Services,31
4679,Power Liens,Professional Services,31
4680,International Alliance Associates,Financial Services,16
4681,CuroLegal,Professional Services,31
4690,Counsel Press,Government and Military,19
4692,Lawgood,Professional Services,31
4699,Paralegal Services USA,Financial Services,16
4702,Digitory Legal,Professional Services,31
4708,We The Protesters,Other,29
4712,Easysoft-USA,Professional Services,31
4721,Archer Systems,Other,29
4730,CLP Resources,Administrative Services,0
4731,Open Door Legal,Information Technology,22
4733,Neil Gerber Eisenberg LLP,Financial Services,16
4737,Definers Public Affairs,Professional Services,31
4739,LicenseLogix,Other,29
4743,Rocket Relief,Internet Services,23
4749,Nexera,Health Care,21
4757,Wiley Rein,Government and Military,19
4760,CaseBriefs,Education,13
4761,INSYS Group,Information Technology,22
4766,FileControl,Professional Services,31
4767,eMinutes,Media and Entertainment,25
4769,Backstop,Professional Services,31
4771,JusticeBid,Professional Services,31
4777,O P Solutions,Professional Services,31
4781,B.B.L Churchill Group,Financial Services,16
4785,Garretson Resolution Group,Health Care,21
4788,"Choate, Hall & Stewart",Other,29
4790,Astanza Lasers LLC,Health Care,21
4810,Ibrahim Johnson & Associates P.C.,Professional Services,31
4816,Employment Screening Resources,Administrative Services,0
4818,Ziffren Brittenham,Professional Services,31
4823,Porte Brown LLC,Financial Services,16
4827,Landis Technologies,Information Technology,22
4831,RentalLeaseAgreement.com,Design,12
4832,Best Lawyers,Other,29
4833,Courtroom Connect,Internet Services,23
4834,West coast trial lawyers,Media and Entertainment,25
4835,DealSheet,Information Technology,22
4836,EasyNDA,Information Technology,22
4840,Global Health Strategies,Health Care,21
4841,Vedic Consolidated,Information Technology,22
4843,Becker & Poliakoff,Other,29
4845,RealPractice,Internet Services,23
4851,Levit & James,Professional Services,31
4852,Providio MediSolutions,Health Care,21
4859,Seed IP,Professional Services,31
4862,Paragon United,Professional Services,31
4863,Legal Space,Information Technology,22
4869,Sovos Compliance,Financial Services,16
4882,ERPLY,Commerce and Shopping,6
4885,Astea International,Information Technology,22
4898,Gold Prairie LLC,Information Technology,22
4899,LightStance,Professional Services,31
4903,Float,Information Technology,22
4908,Fulfil.IO,Commerce and Shopping,6
4911,Compeat,Food and Beverage,17
4920,Global Shop Solutions,Manufacturing,24
4924,HTC Global Services Inc,Information Technology,22
4933,Skyward,Education,13
4934,Primaseller,Commerce and Shopping,6
4937,Secure-24,Internet Services,23
4938,OpenMFG,Professional Services,31
4940,Lawson Software,Data and Analytics,11
4944,Forterro,Information Technology,22
4948,Adaequare,Other,29
4949,Pioneer B1,Information Technology,22
4951,Leeyo Software,Information Technology,22
4957,NetScore Technologies,Commerce and Shopping,6
4969,Global Software,Data and Analytics,11
4974,Trax,Software,35
5001,Echelon Solutions Group,Information Technology,22
5014,Fortude,Information Technology,22
5031,WatServ,Internet Services,23
5032,Realtrac,Manufacturing,24
5033,Assyst,Data and Analytics,11
5034,Vocado,Financial Services,16
5036,Proplanner,Manufacturing,24
5037,RPS Plan Administrators,Financial Services,16
5038,PCG Services,Information Technology,22
5050,DBA Manufacturing Software,Manufacturing,24
5075,Eiffel Group,Professional Services,31
5076,Third Wave Business Systems,Financial Services,16
5079,FusePLM,Manufacturing,24
5088,Quantifly,Real Estate,32
5089,Omegacube Technologies,Manufacturing,24
5094,"Hartmann Industries, LLC.",Professional Services,31
5096,Quovera,Professional Services,31
5097,PCB Apps,Information Technology,22
5105,"Cavient, Inc.",Health Care,21
5111,Attune World Wide,Information Technology,22
5124,Status Not Quo,Information Technology,22
5132,AKA Consulting,Professional Services,31
5137,Zweave,Software,35
5138,"Sebastian Technologies, Inc.",Information Technology,22
5143,TurningPoint Systems,Information Technology,22
5144,ProfitFab,Manufacturing,24
5147,QuadRite,Education,13
5148,Intuitive Manufacturing Systems,Manufacturing,24
5149,Zastro,Information Technology,22
5150,Performa Apps,Information Technology,22
5152,AcctVantage,Manufacturing,24
5156,ITFlux,Information Technology,22
5162,ManexERP,Manufacturing,24
5166,Saralweb,Information Technology,22
5171,AnyWork Communications,Information Technology,22
5179,Pixint Graphics,Design,12
5183,Xcelero,Information Technology,22
5190,National Surgical Partners,Professional Services,31
5191,Express Technology,Manufacturing,24
5192,AstuteOne,Information Technology,22
5196,Design Visionaries,Manufacturing,24
5197,Business Efficiency Solution,Professional Services,31
5198,Wealth Planning Resources,Financial Services,16
5202,SharpPLM,Manufacturing,24
5205,iTS Solutions,Professional Services,31
5206,Zyxio,Hardware,20
5238,Zoombak,Hardware,20
5250,ZKarlo Inc.,Hardware,20
5253,ZIVELO,Hardware,20
5264,Zingit Solutions,Hardware,20
5297,ZephyrTel,Hardware,20
5308,Zenjoi,Hardware,20
5315,Zelus,Hardware,20
5323,zeeWAVES,Hardware,20
5325,ZeeVee,Hardware,20
5333,ZaReason,Hardware,20
5350,Z Plane,Hardware,20
5352,Z Circuit Automation,Hardware,20
5416,Xytech Systems,Hardware,20
5417,XYPRO Technology,Hardware,20
5419,Xybridge Technologies,Hardware,20
5422,XVerify,Hardware,20
5429,Xterprise Solutions,Hardware,20
5432,Xtellus,Hardware,20
5433,XStreamHD,Hardware,20
5434,XStream Systems,Hardware,20
5439,XRoads Networks,Hardware,20
5442,XRackPro,Hardware,20
5460,XMod,Hardware,20
5471,Xetawave,Hardware,20
5474,Xerographic Document Solutions,Hardware,20
5476,XEOPlay,Hardware,20
5494,XCast Labs,Hardware,20
5504,XACCT Technologies,Hardware,20
5518,Wren Sound Systems,Hardware,20
5528,WorldViz,Hardware,20
5533,World Wide Technology,Hardware,20
5534,World of Simple Design,Hardware,20
5535,World Communication Group Services,Hardware,20
5538,Workstream,Hardware,20
5551,Workbench,Hardware,20
5559,Wordlock,Hardware,20
5579,WolfePak Software,Hardware,20
5582,Wodify Technologies,Hardware,20
5594,Wisp,Hardware,20
5604,Wireless Environment,Hardware,20
5605,Wireless Emporium,Hardware,20
5642,Wi3,Hardware,20
5664,WhereNet,Hardware,20
5680,WeTag,Hardware,20
5684,Westbrook Technologies,Hardware,20
5687,WePresent USA,Hardware,20
5694,Wellbeats,Hardware,20
5710,WebNMS,Hardware,20
5754,Waveform,Hardware,20
5760,Wattvision,Hardware,20
5783,WANDL,Hardware,20
5791,Waltonen Engineering,Hardware,20
5795,WallsTech,Hardware,20
5807,W&W Communications,Hardware,20
5818,VX,Hardware,20
5823,Vumii,Hardware,20
5827,VTK,Hardware,20
5836,VRt Ventures,Hardware,20
5838,VRsenal,Hardware,20
5844,VRidge,Hardware,20
5847,Vrdoodler,Hardware,20
5849,VRCinematic,Hardware,20
5876,Voxar,Hardware,20
5884,VOSS Solutions,Hardware,20
5930,VMUV,Hardware,20
5931,"vMocion, LLC",Hardware,20
5954,Vizaeon,Hardware,20
5971,VitalSigns Software,Hardware,20
5975,Vital Records Management,Hardware,20
5993,Visual Realm,Hardware,20
6000,Vista Computer Repair,Hardware,20
6008,VisionMedia,Hardware,20
6025,Visiocology.com,Hardware,20
6035,Visbox,Hardware,20
6056,Virtualis,Hardware,20
6059,Virtual World Society,Hardware,20
6064,Virtual Reality Reporter,Hardware,20
6090,Virtel Inc.,Hardware,20
6130,Viirtue,Hardware,20
6155,VideoCare,Hardware,20
6211,Bear Flag Robotics,Manufacturing,24
6266,CiDRA,Manufacturing,24
6280,Genesis Automation,Manufacturing,24
6291,SD3D,Manufacturing,24
6295,Artimus Robotics,Manufacturing,24
6297,NewHold Enterprises,Manufacturing,24
6300,ZoneFlow,Manufacturing,24
6310,Honeywell Process Solutions,Manufacturing,24
6312,Alert Innovation,Manufacturing,24
6313,Automated Dynamics,Manufacturing,24
6321,Zebra Analytix,Manufacturing,24
6333,Holo,Manufacturing,24
6336,MJ Mechanical Services,Manufacturing,24
6343,Gardner Denver,Manufacturing,24
6344,Lumec Control Products,Manufacturing,24
6350,Formrite Companies,Manufacturing,24
6356,Motion Industries,Manufacturing,24
6358,LRM Industries International,Manufacturing,24
6381,Gibson Engineering,Manufacturing,24
6388,Perbix,Manufacturing,24
6389,Aerotech Inc,Manufacturing,24
6398,XP Power,Manufacturing,24
6400,Balluff,Manufacturing,24
6410,NovaTech LLC,Manufacturing,24
6416,Advanced Integration Technology,Manufacturing,24
6421,"R3 Printing, Inc",Manufacturing,24
6441,MRSI Systems,Manufacturing,24
6445,Barry-Wehmiller Design Group,Manufacturing,24
6448,Maxcess International,Manufacturing,24
6467,Hydraulic Supply Co.,Manufacturing,24
6468,Moss Rubber and Equipment Corp.,Manufacturing,24
6469,Motion Tech Automation-Distribution Business,Manufacturing,24
6472,Mobile Mini,Manufacturing,24
6484,RAF Automation,Manufacturing,24
6487,Neff Group Distributors,Manufacturing,24
6488,Rosemount,Manufacturing,24
6501,Dorner Holding Corp,Manufacturing,24
6502,GEMBO,Manufacturing,24
6508,Vericor Power Systems,Manufacturing,24
6511,ProSys,Manufacturing,24
6512,Koops,Manufacturing,24
6519,KP Aviation,Manufacturing,24
6520,Avanceon,Manufacturing,24
6521,Braas Co.,Manufacturing,24
6522,ID4A Technologies,Manufacturing,24
6526,Wolf Robotics,Manufacturing,24
6527,Resonon,Manufacturing,24
6528,Jervis B. Webb Company,Manufacturing,24
6530,Advanced Test Concepts,Manufacturing,24
6534,Process control services,Manufacturing,24
6535,Fenner Drives,Manufacturing,24
6537,Double E Company,Manufacturing,24
6539,Neolitics,Manufacturing,24
6540,Bimba Manufacturing Co,Manufacturing,24
